Product Code,Product,Brand,Price,LLM_Context
E200C757,Mobile Phone,Vivo,18.051.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm E200C757. Giá bán hiện tại là 18.051.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
19A78942,Laptop,Apple,2.152.100 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 19A78942. Giá bán hiện tại là 2.152.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
FC4D9D0B,Laptop,Google,9.900.000 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm FC4D9D0B. Giá bán hiện tại là 9.900.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
6118FC8C,Laptop,Asus,15.169.400 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 6118FC8C. Giá bán hiện tại là 15.169.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
708E76FA,Laptop,Nokia,10.706.600 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm 708E76FA. Giá bán hiện tại là 10.706.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
0517ADD1,Mobile Phone,Google,5.563.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 0517ADD1. Giá bán hiện tại là 5.563.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
79AACA8C,Mobile Phone,Realme,1.809.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm 79AACA8C. Giá bán hiện tại là 1.809.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
1E96363C,Laptop,Asus,6.179.400 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 1E96363C. Giá bán hiện tại là 6.179.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
D22DD443,Mobile Phone,Asus,2.074.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Asus, mã sản phẩm D22DD443. Giá bán hiện tại là 2.074.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
AA4ED1DE,Laptop,Toshiba,14.250.800 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm AA4ED1DE. Giá bán hiện tại là 14.250.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
935ACA5D,Mobile Phone,Samsung,3.451.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 935ACA5D. Giá bán hiện tại là 3.451.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
66D29FE3,Mobile Phone,Sony,16.377.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 66D29FE3. Giá bán hiện tại là 16.377.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
D7C7A7E8,Laptop,Lenovo,2.088.700 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm D7C7A7E8. Giá bán hiện tại là 2.088.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
5BC624F8,Laptop,OnePlus,7.489.000 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 5BC624F8. Giá bán hiện tại là 7.489.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
DC600F46,Laptop,Microsoft,2.758.700 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm DC600F46. Giá bán hiện tại là 2.758.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
5528EBF9,Laptop,Acer,7.087.000 VNĐ,"Sản phẩm Laptop thương hiệu Acer, mã sản phẩm 5528EBF9. Giá bán hiện tại là 7.087.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
D1FC97CF,Mobile Phone,Oppo,3.895.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm D1FC97CF. Giá bán hiện tại là 3.895.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
59D6F9FA,Mobile Phone,Vivo,13.176.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 59D6F9FA. Giá bán hiện tại là 13.176.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
D0CB9E7C,Mobile Phone,Acer,2.054.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm D0CB9E7C. Giá bán hiện tại là 2.054.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
EF2DE8B9,Mobile Phone,Dell,13.560.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Dell, mã sản phẩm EF2DE8B9. Giá bán hiện tại là 13.560.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
41A5D117,Mobile Phone,HP,17.335.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm 41A5D117. Giá bán hiện tại là 17.335.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
8D680932,Mobile Phone,Microsoft,12.081.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 8D680932. Giá bán hiện tại là 12.081.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
53E80DE0,Mobile Phone,Apple,4.385.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 53E80DE0. Giá bán hiện tại là 4.385.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
09F03001,Laptop,Lenovo,16.788.600 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm 09F03001. Giá bán hiện tại là 16.788.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
980EF626,Laptop,Asus,16.778.500 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 980EF626. Giá bán hiện tại là 16.778.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
5DCA64A1,Mobile Phone,Acer,5.337.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 5DCA64A1. Giá bán hiện tại là 5.337.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
C5721C55,Mobile Phone,Lenovo,1.291.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm C5721C55. Giá bán hiện tại là 1.291.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
799CD1B5,Laptop,OnePlus,4.834.600 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 799CD1B5. Giá bán hiện tại là 4.834.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
0AB932E4,Laptop,Acer,12.814.200 VNĐ,"Sản phẩm Laptop thương hiệu Acer, mã sản phẩm 0AB932E4. Giá bán hiện tại là 12.814.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
B43FD613,Laptop,Samsung,4.406.300 VNĐ,"Sản phẩm Laptop thương hiệu Samsung, mã sản phẩm B43FD613. Giá bán hiện tại là 4.406.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
08FA3A66,Mobile Phone,Google,1.043.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 08FA3A66. Giá bán hiện tại là 1.043.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
C4460E13,Mobile Phone,Acer,7.763.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm C4460E13. Giá bán hiện tại là 7.763.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
470C0D90,Laptop,Asus,1.539.000 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 470C0D90. Giá bán hiện tại là 1.539.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
67B53FA8,Mobile Phone,Redmi,2.348.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 67B53FA8. Giá bán hiện tại là 2.348.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
A2371FFB,Laptop,Huawei,4.738.900 VNĐ,"Sản phẩm Laptop thương hiệu Huawei, mã sản phẩm A2371FFB. Giá bán hiện tại là 4.738.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
31654ECC,Laptop,Apple,9.785.600 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 31654ECC. Giá bán hiện tại là 9.785.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
CB32412E,Laptop,Lenovo,12.933.300 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm CB32412E. Giá bán hiện tại là 12.933.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
B18F3E54,Mobile Phone,Motorola,15.342.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm B18F3E54. Giá bán hiện tại là 15.342.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
BCA3AB2C,Laptop,Microsoft,9.735.100 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm BCA3AB2C. Giá bán hiện tại là 9.735.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
1B364AB9,Mobile Phone,Apple,13.854.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 1B364AB9. Giá bán hiện tại là 13.854.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
A7D2ADFC,Laptop,Sony,12.108.800 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm A7D2ADFC. Giá bán hiện tại là 12.108.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 512GB."
CB721DE1,Mobile Phone,Sony,18.523.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm CB721DE1. Giá bán hiện tại là 18.523.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
134D2920,Laptop,Huawei,7.189.200 VNĐ,"Sản phẩm Laptop thương hiệu Huawei, mã sản phẩm 134D2920. Giá bán hiện tại là 7.189.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
09CCDE79,Mobile Phone,Lenovo,15.107.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm 09CCDE79. Giá bán hiện tại là 15.107.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
6BBC17C7,Laptop,Redmi,3.708.400 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm 6BBC17C7. Giá bán hiện tại là 3.708.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
1E986D30,Laptop,Asus,17.341.900 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 1E986D30. Giá bán hiện tại là 17.341.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
112EAA61,Mobile Phone,Huawei,4.374.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 112EAA61. Giá bán hiện tại là 4.374.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
903C0F76,Laptop,Google,6.178.400 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 903C0F76. Giá bán hiện tại là 6.178.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
D06E3EE5,Mobile Phone,Vivo,7.552.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm D06E3EE5. Giá bán hiện tại là 7.552.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
B6F8FD66,Laptop,OnePlus,4.648.600 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm B6F8FD66. Giá bán hiện tại là 4.648.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD 256GB."
F8FE4473,Laptop,Microsoft,11.103.400 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm F8FE4473. Giá bán hiện tại là 11.103.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
19275B93,Mobile Phone,Apple,5.766.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 19275B93. Giá bán hiện tại là 5.766.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
8E50894D,Laptop,Oppo,8.462.400 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm 8E50894D. Giá bán hiện tại là 8.462.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
216F710E,Laptop,Vivo,11.488.000 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 216F710E. Giá bán hiện tại là 11.488.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
35B381E1,Laptop,Toshiba,2.595.300 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm 35B381E1. Giá bán hiện tại là 2.595.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
0A1786E6,Mobile Phone,Redmi,14.637.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 0A1786E6. Giá bán hiện tại là 14.637.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
BFD74AA2,Laptop,Asus,9.413.600 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm BFD74AA2. Giá bán hiện tại là 9.413.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
960974E1,Mobile Phone,Dell,1.918.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Dell, mã sản phẩm 960974E1. Giá bán hiện tại là 1.918.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
8C534EA8,Laptop,Microsoft,14.486.900 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm 8C534EA8. Giá bán hiện tại là 14.486.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
7ECE7DCF,Mobile Phone,Toshiba,1.074.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 7ECE7DCF. Giá bán hiện tại là 1.074.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
67135B05,Laptop,Asus,6.723.300 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 67135B05. Giá bán hiện tại là 6.723.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
3BBF24E2,Laptop,Sony,19.140.700 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm 3BBF24E2. Giá bán hiện tại là 19.140.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
9B07E263,Mobile Phone,Asus,16.945.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Asus, mã sản phẩm 9B07E263. Giá bán hiện tại là 16.945.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
66869887,Mobile Phone,Google,19.183.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 66869887. Giá bán hiện tại là 19.183.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
FDA73F34,Laptop,Oppo,4.449.700 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm FDA73F34. Giá bán hiện tại là 4.449.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
93916671,Mobile Phone,OnePlus,13.964.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm 93916671. Giá bán hiện tại là 13.964.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
C226CC5B,Mobile Phone,Asus,3.895.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Asus, mã sản phẩm C226CC5B. Giá bán hiện tại là 3.895.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
45AB1374,Laptop,Nokia,12.555.000 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm 45AB1374. Giá bán hiện tại là 12.555.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
DB91F83F,Mobile Phone,Toshiba,4.587.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm DB91F83F. Giá bán hiện tại là 4.587.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
05A2C743,Laptop,Sony,17.590.800 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm 05A2C743. Giá bán hiện tại là 17.590.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
3AFDFB33,Laptop,Apple,8.593.500 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 3AFDFB33. Giá bán hiện tại là 8.593.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
CFBA3E42,Laptop,iQOO,15.840.500 VNĐ,"Sản phẩm Laptop thương hiệu iQOO, mã sản phẩm CFBA3E42. Giá bán hiện tại là 15.840.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
2430BDB5,Laptop,Asus,5.476.800 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 2430BDB5. Giá bán hiện tại là 5.476.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
BB2C8508,Laptop,Oppo,10.858.300 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm BB2C8508. Giá bán hiện tại là 10.858.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
061424EB,Mobile Phone,Huawei,18.817.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 061424EB. Giá bán hiện tại là 18.817.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
E386649B,Mobile Phone,Samsung,2.391.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm E386649B. Giá bán hiện tại là 2.391.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
78F3028B,Laptop,Oppo,13.029.700 VNĐ,"Sản phẩm Laptop thương hiệu Oppo, mã sản phẩm 78F3028B. Giá bán hiện tại là 13.029.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD 512GB."
4E66837A,Laptop,Sony,15.184.000 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm 4E66837A. Giá bán hiện tại là 15.184.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
F222D824,Mobile Phone,Nokia,10.243.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm F222D824. Giá bán hiện tại là 10.243.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
3702C381,Mobile Phone,iQOO,8.304.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm 3702C381. Giá bán hiện tại là 8.304.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
